,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,R2 Accuracy,,,,,,,,,,,,,,,,,,,,,,R2 Accuracy,,,,,,,MSE Results,,,,,,,,,,,,,,,,,,,,,MSE Results,,,,,,,,RMSE Results,,,,,,,,,,,,,,,,,,,,,,RMSE Results,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Model (3 Years),Training City,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [R2],Same-City Score,Testing on all Cities [R2],Same-City Score,,,,,Model (3 Years),Training City,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [MSE],Same-City Score,Testing on all Cities [MSE],Same-City Score,,,,,Model (Regression),Training City,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [RMSE],Same-City Score,Testing on all Cities [RMSE],Same-City Score,,
,,Nearest Neighbors,"Huron, CA","Davis, CA",-2.597684594,0.041864536,"Huron, CA",0.893150,0.003404,"Santa Barbara, CA",0.60728761,0.01052756,"La Jolla, CA",0.69980810,0.00601714,-0.09935983,0.00974741,,,,,Ensemble Bagging,16,Ñ,,,,,,,Nearest Neighbors,"Huron, CA","Davis, CA",2.7164433,0.0150301,"Huron, CA",0.06798907,0.00158095,"Santa Barbara, CA",0.02218416,0.00074940,"La Jolla, CA",0.01225014,0.00014251,0.7047167,0.0043757,,,,,MLP NN,3,13,,,,,,,Nearest Neighbors,"Huron, CA","Davis, CA",1.64815940,0.00455802,"Huron, CA",0.00462418,0.00021620,"Santa Barbara, CA",0.14892922,0.00252450,"La Jolla, CA",0.11067910,0.00064440,0.4780979747,0.00198578,,,,,Random Forest,11,13,,,,
,,Ensemble (Bagging),"Huron, CA","Davis, CA",-2.599944133,0.039343679,"Huron, CA",0.943442,0.002541,"Santa Barbara, CA",0.64487844,0.00841106,"La Jolla, CA",0.65989729,0.01136538,-0.08793152,0.00988742,,,,,Kernel Ridge,15,Ñ,,,,,,,Ensemble (Bagging),"Huron, CA","Davis, CA",2.7181548,0.0124143,"Huron, CA",0.04881321,0.00204944,"Santa Barbara, CA",0.02006327,0.00074699,"La Jolla, CA",0.01387877,0.00040500,0.7002275,0.0039039,,,,,Kernel Ridge,15,Ñ,,,,,,,Ensemble (Bagging),"Huron, CA","Davis, CA",1.64867989,0.00376343,"Huron, CA",0.00238553,0.00019971,"Santa Barbara, CA",0.14162852,0.00263576,"La Jolla, CA",0.11779986,0.00171598,0.4776234508,0.00207872,,,,,Kernel Ridge,17,1,,,,
,,Elastic Net,"Huron, CA","Davis, CA",-2.525548035,0.040396217,"Huron, CA",0.902219,0.002903,"Santa Barbara, CA",0.60694392,0.01324693,"La Jolla, CA",0.49622240,0.00845448,-0.13004080,0.01070552,,,,,Random Forest,14,Ñ,,,,,,,Elastic Net,"Huron, CA","Davis, CA",2.6619793,0.0145601,"Huron, CA",0.06478084,0.00161136,"Santa Barbara, CA",0.02220547,0.00094594,"La Jolla, CA",0.02055851,0.00019386,0.6923810,0.0043278,,,,,Random Forest,9,2,,,,,,,Elastic Net,"Huron, CA","Davis, CA",1.63155327,0.00446087,"Huron, CA",0.00419829,0.00021025,"Santa Barbara, CA",0.14899229,0.00318699,"La Jolla, CA",0.14338134,0.00067588,0.4820312971,0.00213350,,,,,NuSVR,7,9,,,,
,,LSTM,"Huron, CA","Davis, CA",-2.715150102,0.114769339,"Huron, CA",0.925837,0.001914,"Santa Barbara, CA",0.58613991,0.01496637,"La Jolla, CA",0.69103460,0.03031497,-0.12803455,0.01776823,,,,,NuSVR,3,Ñ,,,,,,,LSTM,"Huron, CA","Davis, CA",2.7630794,0.0220875,"Huron, CA",0.00309589,0.00012321,"Santa Barbara, CA",0.02047461,0.00047494,"La Jolla, CA",0.01101008,0.00056492,0.6994150,0.0058126,,,,,GRU,5,4,,,,,,,LSTM,"Huron, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,Nearest Neighbors,Ñ,9,,,,
,,GRU,"Huron, CA","Davis, CA",0.944318896,0.036107875,"Huron, CA",0.944319,0.036108,"Santa Barbara, CA",0.94393907,0.03689885,"La Jolla, CA",0.94431890,0.03610787,0.94422394,0.03630401,,,,,Decision Tree,2,Ñ,,,,,,,GRU,"Huron, CA","Davis, CA",2.6971977,0.0268501,"Huron, CA",0.00305067,0.00009341,"Santa Barbara, CA",0.02194778,0.00063480,"La Jolla, CA",0.01626193,0.00109785,0.6846145,0.0071691,,,,,NuSVR,5,4,,,,,,,GRU,"Huron, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,Decision Tree,1,8,,,,
,,Linear,"Santa Barbara, CA","Davis, CA",-2.657732911,0.086726904,"Huron, CA",-18.709395,0.482388,"Santa Barbara, CA",0.71189837,0.00372089,"La Jolla, CA",0.44974751,0.00632000,-5.05137039,0.03149405,,,,,MLP NN,1,Ñ,,,,,,,Linear,"Santa Barbara, CA","Davis, CA",2.7899304,0.0464846,"Huron, CA",0.01634238,0.00065596,"Santa Barbara, CA",0.01634238,0.00065596,"La Jolla, CA",0.02268800,0.00038901,0.7113258,0.0120464,,,,,Nearest Neighbors,Ñ,8,,,,,,,Linear,"Santa Barbara, CA","Davis, CA",1.67026972,0.01393757,"Huron, CA",0.94902724,0.00792929,"Santa Barbara, CA",0.12782010,0.00256847,"La Jolla, CA",0.15062170,0.00128822,0.7244346888,0.00643089,,,,,MLP,6,Ñ,,,,
,,Ridge,"Santa Barbara, CA","Davis, CA",-2.643529349,0.086228849,"Huron, CA",-18.439043,0.478666,"Santa Barbara, CA",0.71175185,0.00372866,"La Jolla, CA",0.45092665,0.00621087,-4.97997337,0.03126783,,,,,,,,,,,,,,Ridge,"Santa Barbara, CA","Davis, CA",2.7790974,0.0461898,"Huron, CA",0.01634291,0.00065656,"Santa Barbara, CA",0.01634291,0.00065656,"La Jolla, CA",0.02263936,0.00038366,0.7086056,0.0119716,,,,,Linear SGD Regressor,Ñ,7,,,,,,,Ridge,"Santa Barbara, CA","Davis, CA",1.66702400,0.01387625,"Huron, CA",0.94249479,0.00787806,"Santa Barbara, CA",0.12782214,0.00257086,"La Jolla, CA",0.15046024,0.00127192,0.7219502929,0.00639927,,,,,SVR,Ñ,5,,,,
,,Linear SGD Regressor,"Santa Barbara, CA","Davis, CA",-2.349231787,0.067680912,"Huron, CA",-1.403385,0.180637,"Santa Barbara, CA",0.62474889,0.01890837,"La Jolla, CA",0.29178041,0.00234185,-0.70902184,0.02712512,,,,,,,,,,,,,,Linear SGD Regressor,"Santa Barbara, CA","Davis, CA",2.5546648,0.0337043,"Huron, CA",0.01936196,0.00041600,"Santa Barbara, CA",0.01936196,0.00041600,"La Jolla, CA",0.02920165,0.00041880,0.6556476,0.0087388,,,,,LSTM,4,1,,,,,,,Linear SGD Regressor,"Santa Barbara, CA","Davis, CA",1.59830862,0.01055875,"Huron, CA",0.33130749,0.01411911,"Santa Barbara, CA",0.13914187,0.00149935,"La Jolla, CA",0.17088196,0.00122705,0.5599099858,0.00685106,,,,,GRU,Ñ,3,,,,
,,Partial Least Squares,"Santa Barbara, CA","Davis, CA",-2.664499277,0.088641386,"Huron, CA",-19.885961,0.612835,"Santa Barbara, CA",0.71163908,0.00382472,"La Jolla, CA",0.45549791,0.00603771,-5.34583085,0.03346672,,,,,,,,,,,,,,Partial Least Squares,"Santa Barbara, CA","Davis, CA",2.7950877,0.0481546,"Huron, CA",0.01635773,0.00065493,"Santa Barbara, CA",0.01635773,0.00065493,"La Jolla, CA",0.02245064,0.00035480,0.7125634,0.0124548,,,,,SVR,Ñ,5,,,,,,,Partial Least Squares,"Santa Barbara, CA","Davis, CA",1.67181005,0.01442984,"Huron, CA",0.97691014,0.00964172,"Santa Barbara, CA",0.12788021,0.00256342,"La Jolla, CA",0.14983227,0.00118147,0.7316081677,0.00695411,,,,,LSTM,Ñ,2,,,,
,,Kernel Ridge,"Santa Barbara, CA","Davis, CA",-285.6767897,264.2755722,"Huron, CA",-3559.5271,3007.100989,"Santa Barbara, CA",0.81275881,0.00314421,"La Jolla, CA",-0.68611341,0.24952836,-961.26930594,4.99699803,,,,,,,,,,,,,,Kernel Ridge,"Santa Barbara, CA","Davis, CA",218.2132689,200.1412030,"Huron, CA",0.00982194,0.00036354,"Santa Barbara, CA",0.00982194,0.00036354,"La Jolla, CA",0.06944629,0.00947802,54.5755898,50.0378520,,,,,Elastic Net,Ñ,5,,,,,,,Kernel Ridge,"Santa Barbara, CA","Davis, CA",13.03403802,8.51414604,"Huron, CA",11.22070836,7.56371854,"Santa Barbara, CA",0.09909437,0.00183413,"La Jolla, CA",0.26313068,0.01768635,6.1542428561,4.02434627,,,,,Linear SGD Regressor,Ñ,2,,,,
,,Random Forest,"Santa Barbara, CA","Davis, CA",-2.682662291,0.037800929,"Huron, CA",0.837756,0.004055,"Santa Barbara, CA",0.84857841,0.00528980,"La Jolla, CA",0.50887691,0.00946087,-0.12186270,0.00935890,,,,,,,,,,,,,,Random Forest,"Santa Barbara, CA","Davis, CA",2.8091453,0.0160544,"Huron, CA",0.00824775,0.00039285,"Santa Barbara, CA",0.00824775,0.00039285,"La Jolla, CA",0.02024694,0.00018334,0.7114719,0.0042559,,,,,Decision Tree,1,3,,,,,,,Random Forest,"Santa Barbara, CA","Davis, CA",1.67604595,0.00479250,"Huron, CA",0.08611762,0.00201030,"Santa Barbara, CA",0.09080001,0.00215980,"La Jolla, CA",0.14229078,0.00064510,0.4988135905,0.00240192,,,,,,,,,,,
,,Decision Tree,"Santa Barbara, CA","Davis, CA",-2.678064813,0.041399063,"Huron, CA",0.806908,0.009674,"Santa Barbara, CA",0.80651012,0.00854081,"La Jolla, CA",0.47286278,0.02178614,-0.14794590,0.01652230,,,,,,,,,,,,,,Decision Tree,"Santa Barbara, CA","Davis, CA",2.8056324,0.0193210,"Huron, CA",0.01076458,0.00052184,"Santa Barbara, CA",0.01076458,0.00052184,"La Jolla, CA",0.02172849,0.00068376,0.7122225,0.0052621,,,,,Partial Least Squares,Ñ,4,,,,,,,Decision Tree,"Santa Barbara, CA","Davis, CA",1.67499557,0.00577173,"Huron, CA",0.09390969,0.00142922,"Santa Barbara, CA",0.10373243,0.00249841,"La Jolla, CA",0.14739359,0.00232964,0.5050078197,0.00300725,,,,,,,,,,,
,,SVR,"Santa Barbara, CA","Davis, CA",-3.150096091,0.039212863,"Huron, CA",0.092829,0.021139,"Santa Barbara, CA",0.73716326,0.06054525,"La Jolla, CA",0.18264957,0.02868773,-0.53436345,0.03463942,,,,,,,,,,,,,,SVR,"Santa Barbara, CA","Davis, CA",3.1657483,0.0240467,"Huron, CA",0.01254614,0.00070320,"Santa Barbara, CA",0.01254614,0.00070320,"La Jolla, CA",0.03370930,0.00155575,0.8061375,0.0067522,,,,,Ridge,Ñ,3,,,,,,,SVR,"Santa Barbara, CA","Davis, CA",1.77924643,0.00676351,"Huron, CA",0.20363876,0.00480808,"Santa Barbara, CA",0.11198038,0.00313043,"La Jolla, CA",0.18356835,0.00423575,0.5696084807,0.00473444,,,,,,,,,,,
,,NuSVR,"Santa Barbara, CA","Davis, CA",-3.14603591,0.05617789,"Huron, CA",0.007426,0.044262,"Santa Barbara, CA",0.76403035,0.00433149,"La Jolla, CA",0.20082936,0.01148329,-0.54343757,0.01875313,,,,,,,,,,,,,,NuSVR,"Santa Barbara, CA","Davis, CA",3.1625328,0.0200257,"Huron, CA",0.01155763,0.00065462,"Santa Barbara, CA",0.01155763,0.00065462,"La Jolla, CA",0.03294749,0.00010909,0.8046489,0.0053610,,,,,Linear Regression,Ñ,1,,,,,,,NuSVR,"Santa Barbara, CA","Davis, CA",1.77834521,0.00563204,"Huron, CA",0.21292407,0.00214418,"Santa Barbara, CA",0.10747776,0.00304063,"La Jolla, CA",0.18151427,0.00030060,0.5700653292,0.00277936,,,,,,,,,,,
,,MLP NN,"Santa Barbara, CA","Davis, CA",-2.59074124,0.206036188,"Huron, CA",-14.342369,6.916749,"Santa Barbara, CA",0.78648168,0.01130487,"La Jolla, CA",0.39026172,0.02172098,-3.93909160,0.13677214,,,,,,,,,,,,,,MLP NN,"Santa Barbara, CA","Davis, CA",2.7396312,0.1699941,"Huron, CA",0.01027667,0.00033839,"Santa Barbara, CA",0.01027667,0.00033839,"La Jolla, CA",0.02513624,0.00075747,0.6963302,0.0428571,,,,,,,,,,,,,,MLP NN,"Santa Barbara, CA","Davis, CA",1.65464492,0.05169219,"Huron, CA",0.82136635,0.19782172,"Santa Barbara, CA",0.10136473,0.00166915,"La Jolla, CA",0.15853212,0.00238897,0.6839770331,0.06339301,,,,,,,,,,,
,,Nearest Neighbors,"Santa Barbara, CA","Davis, CA",-2.650985259,0.043953318,"Huron, CA",0.664941,0.006170,"Santa Barbara, CA",0.74067565,0.00353779,"La Jolla, CA",0.57959803,0.00989889,-0.16644277,0.00987184,,,,,,,,,,,,,,Nearest Neighbors,"Santa Barbara, CA","Davis, CA",2.7849378,0.0138562,"Huron, CA",0.01372172,0.00058400,"Santa Barbara, CA",0.01372172,0.00058400,"La Jolla, CA",0.01733078,0.00021384,0.7074280,0.0038095,,,,,,,,,,,,,,Nearest Neighbors,"Santa Barbara, CA","Davis, CA",1.66880984,0.00414880,"Huron, CA",0.12374603,0.00144902,"Santa Barbara, CA",0.11712209,0.00248980,"La Jolla, CA",0.13164475,0.00081090,0.5103306775,0.00222463,,,,,,,,,,,
,,Ensemble (Bagging),"Santa Barbara, CA","Davis, CA",-2.849395398,0.059068174,"Huron, CA",0.731395,0.036786,"Santa Barbara, CA",0.84857841,0.02430605,"La Jolla, CA",0.50805806,0.01619031,-0.19034110,0.03040895,,,,,,,,,,,,,,Ensemble (Bagging),"Santa Barbara, CA","Davis, CA",2.9362963,0.0331850,"Huron, CA",0.00717180,0.00046661,"Santa Barbara, CA",0.00717180,0.00046661,"La Jolla, CA",0.02027912,0.00048268,0.7427298,0.0086502,,,,,,,,,,,,,,Ensemble (Bagging),"Santa Barbara, CA","Davis, CA",1.71354420,0.00969243,"Huron, CA",0.11066851,0.00875809,"Santa Barbara, CA",0.08465686,0.00274234,"La Jolla, CA",0.14239800,0.00170055,0.5128168926,0.00572335,,,,,,,,,,,
,,Elastic Net,"Santa Barbara, CA","Davis, CA",-2.241089182,0.054671469,"Huron, CA",0.031531,0.064350,"Santa Barbara, CA",0.66578869,0.00305910,"La Jolla, CA",0.40533704,0.00737048,-0.28460799,0.01678226,,,,,,,,,,,,,,Elastic Net,"Santa Barbara, CA","Davis, CA",2.4722138,0.0238646,"Huron, CA",0.01786698,0.00079252,"Santa Barbara, CA",0.01786698,0.00079252,"La Jolla, CA",0.02452049,0.00053790,0.6331171,0.0064969,,,,,,,,,,,,,,Elastic Net,"Santa Barbara, CA","Davis, CA",1.57231529,0.00759195,"Huron, CA",0.21037206,0.00940509,"Santa Barbara, CA",0.13364540,0.00297263,"La Jolla, CA",0.15658394,0.00171368,0.5182291712,0.00542084,,,,,,,,,,,
,,LSTM,"Santa Barbara, CA","Davis, CA",-2.859196135,0.053823815,"Huron, CA",0.748670,0.078356,"Santa Barbara, CA",0.68747984,0.03142189,"La Jolla, CA",0.56817587,0.03766879,-0.21371760,0.04726775,,,,,,,,,,,,,,LSTM,"Santa Barbara, CA","Davis, CA",2.9016564,0.0621188,"Huron, CA",0.01054163,0.00321934,"Santa Barbara, CA",0.01519449,0.00045037,"La Jolla, CA",0.01524130,0.00103795,0.7356585,0.0167066,,,,,,,,,,,,,,LSTM,"Santa Barbara, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,
,,GRU,"Santa Barbara, CA","Davis, CA",0.819383306,0.07106577,"Huron, CA",0.819383,0.071066,"Santa Barbara, CA",0.81938331,0.07106577,"La Jolla, CA",0.81938331,0.07106577,0.81938331,0.07106577,,,,,,,,,,,,,,GRU,"Santa Barbara, CA","Davis, CA",2.8364966,0.0974778,"Huron, CA",0.00786218,0.00263598,"Santa Barbara, CA",0.01842563,0.00177239,"La Jolla, CA",0.02915216,0.00652732,0.7229841,0.0271034,,,,,,,,,,,,,,GRU,"Santa Barbara, CA","Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,
,,Linear,"La Jolla, CA","Davis, CA",-2.89356565,0.019436957,"Huron, CA",-0.195760,0.082347,"Santa Barbara, CA",0.41627484,0.01482485,"La Jolla, CA",0.79809536,0.00484775,-0.46873897,0.01841626,,,,,,,,,,,,,,Linear,"La Jolla, CA","Davis, CA",3.3367251,0.0194805,"Huron, CA",0.06134731,0.00295136,"Santa Barbara, CA",0.03741254,0.00040522,"La Jolla, CA",0.00902545,0.00031161,0.8611276,0.0057872,,,,,,,,,,,,,,Linear,"La Jolla, CA","Davis, CA",1.82666532,0.00532866,"Huron, CA",0.24763674,0.00591871,"Santa Barbara, CA",0.19342133,0.00104697,"La Jolla, CA",0.09499293,0.00163849,0.5906790811,0.00348321,,,,,,,,,,,
,,Ridge,"La Jolla, CA","Davis, CA",-2.895274076,0.019491438,"Huron, CA",-0.190234,0.081886,"Santa Barbara, CA",0.41570140,0.01487161,"La Jolla, CA",0.79801189,0.00493289,-0.46794859,0.01849816,,,,,,,,,,,,,,Ridge,"La Jolla, CA","Davis, CA",3.3381872,0.0189823,"Huron, CA",0.06106388,0.00293541,"Santa Barbara, CA",0.03744926,0.00040591,"La Jolla, CA",0.00902525,0.00031175,0.8614314,0.0056588,,,,,,,,,,,,,,Ridge,"La Jolla, CA","Davis, CA",1.82706573,0.00519136,"Huron, CA",0.24706411,0.00590035,"Santa Barbara, CA",0.19351622,0.00104822,"La Jolla, CA",0.09499190,0.00163925,0.5906594896,0.00344480,,,,,,,,,,,
,,Linear SGD Regressor,"La Jolla, CA","Davis, CA",-3.145696976,0.023621093,"Huron, CA",0.403001,0.046727,"Santa Barbara, CA",0.39384898,0.01194094,"La Jolla, CA",0.77951520,0.00675942,-0.39233303,0.01727647,,,,,,,,,,,,,,Linear SGD Regressor,"La Jolla, CA","Davis, CA",3.5527526,0.0065989,"Huron, CA",0.03065210,0.00235658,"Santa Barbara, CA",0.03885733,0.00080672,"La Jolla, CA",0.01155310,0.00026833,0.9084538,0.0025076,,,,,,,,,,,,,,Linear SGD Regressor,"La Jolla, CA","Davis, CA",1.88487416,0.00175002,"Huron, CA",0.17498926,0.00680396,"Santa Barbara, CA",0.19711551,0.00205147,"La Jolla, CA",0.10748048,0.00125012,0.5911148526,0.00296389,,,,,,,,,,,
,,Partial Least Squares,"La Jolla, CA","Davis, CA",-2.875224968,0.021046114,"Huron, CA",-0.240688,0.099845,"Santa Barbara, CA",0.41513412,0.01438615,"La Jolla, CA",0.79810111,0.00484729,-0.47566955,0.01956523,,,,,,,,,,,,,,Partial Least Squares,"La Jolla, CA","Davis, CA",3.3209837,0.0137232,"Huron, CA",0.06363376,0.00362225,"Santa Barbara, CA",0.03748593,0.00037462,"La Jolla, CA",0.00902418,0.00031415,0.8577819,0.0045085,,,,,,,,,,,,,,Partial Least Squares,"La Jolla, CA","Davis, CA",1.82235403,0.00376380,"Huron, CA",0.25218952,0.00716290,"Santa Barbara, CA",0.19361123,0.00096713,"La Jolla, CA",0.09498613,0.00165208,0.5907852286,0.00338648,,,,,,,,,,,
,,Kernel Ridge,"La Jolla, CA","Davis, CA",-50.570316,32.63841357,"Huron, CA",-542.572169,371.032483,"Santa Barbara, CA",0.42594907,0.05429036,"La Jolla, CA",0.84907072,0.00410988,-147.96686627,1.28210356,,,,,,,,,,,,,,Kernel Ridge,"La Jolla, CA","Davis, CA",44.1058959,27.8760853,"Huron, CA",27.60084111,18.48031574,"Santa Barbara, CA",0.03683120,0.00393657,"La Jolla, CA",0.00653414,0.00028518,17.9375256,11.5901557,,,,,,,,,,,,,,Kernel Ridge,"La Jolla, CA","Davis, CA",6.34940475,2.38462423,"Huron, CA",5.00703150,1.94825949,"Santa Barbara, CA",0.19172587,0.01042052,"La Jolla, CA",0.08082131,0.00175701,2.9072458566,1.08626531,,,,,,,,,,,
,,Random Forest,"La Jolla, CA","Davis, CA",-2.740859766,0.039324338,"Huron, CA",0.791019,0.004591,"Santa Barbara, CA",0.51647021,0.00693833,"La Jolla, CA",0.85389104,0.00327891,-0.14486980,0.00800569,,,,,,,,,,,,,,Random Forest,"La Jolla, CA","Davis, CA",3.2057719,0.0197709,"Huron, CA",0.01073401,0.00042771,"Santa Barbara, CA",0.03099560,0.00037700,"La Jolla, CA",0.00655977,0.00030744,0.8135153,0.0052208,,,,,,,,,,,,,,Random Forest,"La Jolla, CA","Davis, CA",1.79046127,0.00552523,"Huron, CA",0.10359147,0.00205689,"Santa Barbara, CA",0.17605351,0.00107125,"La Jolla, CA",0.08097766,0.00189348,0.5377709771,0.00263671,,,,,,,,,,,
,,Decision Tree,"La Jolla, CA","Davis, CA",-2.729697369,0.043293002,"Huron, CA",0.766095,0.007181,"Santa Barbara, CA",0.49267695,0.01253028,"La Jolla, CA",0.82852188,0.00436452,-0.16060081,0.01141875,,,,,,,,,,,,,,Decision Tree,"La Jolla, CA","Davis, CA",3.1961778,0.0190455,"Huron, CA",0.01201250,0.00048103,"Santa Barbara, CA",0.03251704,0.00046086,"La Jolla, CA",0.00775371,0.00049152,0.8121153,0.0051197,,,,,,,,,,,,,,Decision Tree,"La Jolla, CA","Davis, CA",1.78778042,0.00532630,"Huron, CA",0.10958684,0.00219873,"Santa Barbara, CA",0.18032181,0.00127908,"La Jolla, CA",0.08802594,0.00277634,0.5414287526,0.00289511,,,,,,,,,,,
,,SVR,"La Jolla, CA","Davis, CA",-3.531403551,0.059702054,"Huron, CA",-0.615876,0.040647,"Santa Barbara, CA",0.19307307,0.01081112,"La Jolla, CA",0.82534104,0.00558413,-0.78221624,0.01956411,,,,,,,,,,,,,,SVR,"La Jolla, CA","Davis, CA",3.8831939,0.0318205,"Huron, CA",0.08297933,0.00269108,"Santa Barbara, CA",0.05174167,0.00165316,"La Jolla, CA",0.00845758,0.00030577,1.0065931,0.0091176,,,,,,,,,,,,,,SVR,"La Jolla, CA","Davis, CA",1.97057108,0.00807625,"Huron, CA",0.28803584,0.00469328,"Santa Barbara, CA",0.22744866,0.00362852,"La Jolla, CA",0.09195518,0.00165568,0.6445026901,0.00451343,,,,,,,,,,,
,,NuSVR,"La Jolla, CA","Davis, CA",-3.57758615,0.070100659,"Huron, CA",-0.731422,0.062205,"Santa Barbara, CA",0.23809962,0.01330337,"La Jolla, CA",0.82694697,0.00476331,-0.81099044,0.02292739,,,,,,,,,,,,,,NuSVR,"La Jolla, CA","Davis, CA",3.9227496,0.0415127,"Huron, CA",0.08890712,0.00344385,"Santa Barbara, CA",0.04885035,0.00145083,"La Jolla, CA",0.00722185,0.00031400,1.0169322,0.0116803,,,,,,,,,,,,,,NuSVR,"La Jolla, CA","Davis, CA",1.98057475,0.01048377,"Huron, CA",0.29813541,0.00579606,"Santa Barbara, CA",0.22100482,0.00329065,"La Jolla, CA",0.08496814,0.00184431,0.6461707812,0.00535370,,,,,,,,,,,
,,MLP NN,"La Jolla, CA","Davis, CA",-2.342690177,0.142719053,"Huron, CA",-1.554874,0.849852,"Santa Barbara, CA",0.52979805,0.02480613,"La Jolla, CA",0.82075370,0.00648826,-0.63675308,0.06647036,,,,,,,,,,,,,,MLP NN,"La Jolla, CA","Davis, CA",2.8652653,0.1429958,"Huron, CA",0.13048382,0.04099566,"Santa Barbara, CA",0.03014483,0.00165937,"La Jolla, CA",0.00714132,0.00033677,0.7582588,0.0464969,,,,,,,,,,,,,,MLP NN,"La Jolla, CA","Davis, CA",1.69235718,0.04229291,"Huron, CA",0.35786591,0.06019726,"Santa Barbara, CA",0.17357809,0.00481779,"La Jolla, CA",0.08449066,0.00199294,0.5770729612,0.02732523,,,,,,,,,,,
,,Nearest Neighbors,"La Jolla, CA","Davis, CA",-2.704110527,0.034186495,"Huron, CA",0.567260,0.008141,"Santa Barbara, CA",0.50431117,0.00463922,"La Jolla, CA",0.78604590,0.00534599,-0.21162348,0.00911483,,,,,,,,,,,,,,Nearest Neighbors,"La Jolla, CA","Davis, CA",3.1742728,0.0083315,"Huron, CA",0.02222155,0.00057855,"Santa Barbara, CA",0.03178226,0.00085243,"La Jolla, CA",0.00963458,0.00017564,0.8094778,0.0024845,,,,,,,,,,,,,,Nearest Neighbors,"La Jolla, CA","Davis, CA",1.78164786,0.00233765,"Huron, CA",0.14906047,0.00194787,"Santa Barbara, CA",0.17826518,0.00238292,"La Jolla, CA",0.09815320,0.00089387,0.5517816783,0.00189058,,,,,,,,,,,
,,Ensemble (Bagging),"La Jolla, CA","Davis, CA",-2.869206543,0.038604674,"Huron, CA",0.701306,0.010637,"Santa Barbara, CA",0.49212662,0.00224645,"La Jolla, CA",0.86018976,0.00209151,-0.20389600,0.00662755,,,,,,,,,,,,,,Ensemble (Bagging),"La Jolla, CA","Davis, CA",3.3157720,0.0204075,"Huron, CA",0.01534787,0.00091622,"Santa Barbara, CA",0.03256156,0.00070560,"La Jolla, CA",0.00614056,0.00026762,0.8424555,0.0055742,,,,,,,,,,,,,,Ensemble (Bagging),"La Jolla, CA","Davis, CA",1.82092038,0.00560846,"Huron, CA",0.12385031,0.00366793,"Santa Barbara, CA",0.18044119,0.00194929,"La Jolla, CA",0.07834936,0.00170441,0.5508903107,0.00323252,,,,,,,,,,,
,,Elastic Net,"La Jolla, CA","Davis, CA",-2.900924739,0.04316913,"Huron, CA",0.632642,0.020458,"Santa Barbara, CA",0.48393978,0.00815769,"La Jolla, CA",0.77533762,0.00482250,-0.25225122,0.01365273,,,,,,,,,,,,,,Elastic Net,"La Jolla, CA","Davis, CA",3.3429015,0.0128407,"Huron, CA",0.01885680,0.00088543,"Santa Barbara, CA",0.03308013,0.00036603,"La Jolla, CA",0.00973589,0.00029253,0.8511436,0.0035962,,,,,,,,,,,,,,Elastic Net,"La Jolla, CA","Davis, CA",1.82835809,0.00351215,"Huron, CA",0.13729464,0.00323520,"Santa Barbara, CA",0.18187758,0.00100718,"La Jolla, CA",0.09866322,0.00148052,0.5615483828,0.00230876,,,,,,,,,,,
